detector_id,event_id,engine,event_start_cycle,event_end_cycle,event_duration_endpoints,policy_id,onset_cycle,false_pre_onset_event,valid_post_onset_detection_event,crosses_onset
lstm_calibrated_ensemble,engine_55_event_001,55,147,159,13,normalized_life_last_10pct_endpoint,144,False,True,False
lstm_calibrated_ensemble,engine_56_event_001,56,146,163,18,normalized_life_last_10pct_endpoint,147,True,False,True
lstm_calibrated_ensemble,engine_64_event_001,64,253,282,30,normalized_life_last_10pct_endpoint,254,True,False,True
lstm_calibrated_ensemble,engine_78_event_001,78,151,161,11,normalized_life_last_10pct_endpoint,145,False,True,False
lstm_calibrated_ensemble,engine_79_event_001,79,178,181,4,normalized_life_last_10pct_endpoint,163,False,True,False
lstm_calibrated_ensemble,engine_83_event_001,83,140,141,2,normalized_life_last_10pct_endpoint,154,True,False,False
lstm_calibrated_ensemble,engine_83_event_002,83,145,170,26,normalized_life_last_10pct_endpoint,154,True,False,True
lstm_calibrated_ensemble,engine_99_event_001,99,197,202,6,normalized_life_last_10pct_endpoint,182,False,True,False
lstm_calibrated_ensemble,engine_103_event_001,103,274,280,7,normalized_life_last_10pct_endpoint,253,False,True,False
lstm_calibrated_ensemble,engine_107_event_001,107,141,145,5,normalized_life_last_10pct_endpoint,131,False,True,False
lstm_calibrated_ensemble,engine_108_event_001,108,143,156,14,normalized_life_last_10pct_endpoint,141,False,True,False
lstm_calibrated_ensemble,engine_111_event_001,111,185,185,1,normalized_life_last_10pct_endpoint,181,False,True,False
lstm_calibrated_ensemble,engine_111_event_002,111,189,200,12,normalized_life_last_10pct_endpoint,181,False,True,False
lstm_calibrated_ensemble,engine_117_event_001,117,165,177,13,normalized_life_last_10pct_endpoint,160,False,True,False
lstm_calibrated_ensemble,engine_124_event_001,124,134,156,23,normalized_life_last_10pct_endpoint,241,True,False,False
lstm_calibrated_ensemble,engine_124_event_002,124,177,267,91,normalized_life_last_10pct_endpoint,241,True,False,True
lstm_calibrated_ensemble,engine_129_event_001,129,202,202,1,normalized_life_last_10pct_endpoint,182,False,True,False
lstm_calibrated_ensemble,engine_132_event_001,132,180,180,1,normalized_life_last_10pct_endpoint,165,False,True,False
lstm_calibrated_ensemble,engine_145_event_001,145,52,66,15,normalized_life_last_10pct_endpoint,226,True,False,False
lstm_calibrated_ensemble,engine_145_event_002,145,201,251,51,normalized_life_last_10pct_endpoint,226,True,False,True
lstm_calibrated_ensemble,engine_150_event_001,150,177,222,46,normalized_life_last_10pct_endpoint,200,True,False,True
lstm_calibrated_ensemble,engine_153_event_001,153,269,292,24,normalized_life_last_10pct_endpoint,263,False,True,False
lstm_calibrated_ensemble,engine_156_event_001,156,288,299,12,normalized_life_last_10pct_endpoint,270,False,True,False
lstm_calibrated_ensemble,engine_158_event_001,158,286,308,23,normalized_life_last_10pct_endpoint,278,False,True,False
lstm_calibrated_ensemble,engine_162_event_001,162,166,194,29,normalized_life_last_10pct_endpoint,175,True,False,True
lstm_calibrated_ensemble,engine_169_event_001,169,173,185,13,normalized_life_last_10pct_endpoint,167,False,True,False
lstm_calibrated_ensemble,engine_170_event_001,170,175,175,1,normalized_life_last_10pct_endpoint,162,False,True,False
lstm_calibrated_ensemble,engine_170_event_002,170,179,179,1,normalized_life_last_10pct_endpoint,162,False,True,False
lstm_calibrated_ensemble,engine_186_event_001,186,162,194,33,normalized_life_last_10pct_endpoint,175,True,False,True
lstm_calibrated_ensemble,engine_187_event_001,187,167,168,2,normalized_life_last_10pct_endpoint,152,False,True,False
lstm_calibrated_ensemble,engine_192_event_001,192,129,133,5,normalized_life_last_10pct_endpoint,120,False,True,False
lstm_calibrated_ensemble,engine_206_event_001,206,181,221,41,normalized_life_last_10pct_endpoint,199,True,False,True
lstm_calibrated_ensemble,engine_221_event_001,221,151,178,28,normalized_life_last_10pct_endpoint,161,True,False,True
lstm_calibrated_ensemble,engine_230_event_001,230,179,186,8,normalized_life_last_10pct_endpoint,168,False,True,False
lstm_calibrated_ensemble,engine_231_event_001,231,144,144,1,normalized_life_last_10pct_endpoint,130,False,True,False
lstm_calibrated_ensemble,engine_237_event_001,237,194,209,16,normalized_life_last_10pct_endpoint,189,False,True,False
lstm_calibrated_ensemble,engine_238_event_001,238,142,156,15,normalized_life_last_10pct_endpoint,141,False,True,False
lstm_calibrated_ensemble,engine_243_event_001,243,181,181,1,normalized_life_last_10pct_endpoint,208,True,False,False
lstm_calibrated_ensemble,engine_243_event_002,243,186,230,45,normalized_life_last_10pct_endpoint,208,True,False,True
lstm_calibrated_ensemble,engine_245_event_001,245,210,210,1,normalized_life_last_10pct_endpoint,228,True,False,False
lstm_calibrated_ensemble,engine_245_event_002,245,217,253,37,normalized_life_last_10pct_endpoint,228,True,False,True
lstm_calibrated_ensemble,engine_248_event_001,248,208,208,1,normalized_life_last_10pct_endpoint,211,True,False,False
lstm_calibrated_ensemble,engine_248_event_002,248,212,234,23,normalized_life_last_10pct_endpoint,211,False,True,False
lstm_calibrated_ensemble,engine_251_event_001,251,228,266,39,normalized_life_last_10pct_endpoint,240,True,False,True
lstm_calibrated_ensemble,engine_3_event_001,3,202,206,5,normalized_life_last_20pct_endpoint,165,False,True,False
lstm_calibrated_ensemble,engine_4_event_001,4,182,235,54,normalized_life_last_20pct_endpoint,189,True,False,True
lstm_calibrated_ensemble,engine_11_event_001,11,135,157,23,normalized_life_last_20pct_endpoint,217,True,False,False
lstm_calibrated_ensemble,engine_11_event_002,11,228,271,44,normalized_life_last_20pct_endpoint,217,False,True,False
lstm_calibrated_ensemble,engine_15_event_001,15,192,209,18,normalized_life_last_20pct_endpoint,168,False,True,False
lstm_calibrated_ensemble,engine_28_event_001,28,175,200,26,normalized_life_last_20pct_endpoint,161,False,True,False
lstm_calibrated_ensemble,engine_31_event_001,31,218,223,6,normalized_life_last_20pct_endpoint,275,True,False,False
lstm_calibrated_ensemble,engine_31_event_002,31,282,343,62,normalized_life_last_20pct_endpoint,275,False,True,False
lstm_calibrated_ensemble,engine_33_event_001,33,174,195,22,normalized_life_last_20pct_endpoint,157,False,True,False
lstm_calibrated_ensemble,engine_34_event_001,34,204,205,2,normalized_life_last_20pct_endpoint,165,False,True,False
lstm_calibrated_ensemble,engine_37_event_001,37,198,210,13,normalized_life_last_20pct_endpoint,169,False,True,False
lstm_calibrated_ensemble,engine_38_event_001,38,174,177,4,normalized_life_last_20pct_endpoint,142,False,True,False
lstm_calibrated_ensemble,engine_40_event_001,40,149,155,7,normalized_life_last_20pct_endpoint,155,True,False,True
lstm_calibrated_ensemble,engine_40_event_002,40,159,193,35,normalized_life_last_20pct_endpoint,155,False,True,False
lstm_calibrated_ensemble,engine_43_event_001,43,151,211,61,normalized_life_last_20pct_endpoint,169,True,False,True
lstm_calibrated_ensemble,engine_50_event_001,50,217,222,6,normalized_life_last_20pct_endpoint,178,False,True,False
lstm_calibrated_ensemble,engine_55_event_001,55,147,159,13,normalized_life_last_20pct_endpoint,128,False,True,False
lstm_calibrated_ensemble,engine_56_event_001,56,146,163,18,normalized_life_last_20pct_endpoint,131,False,True,False
lstm_calibrated_ensemble,engine_64_event_001,64,253,282,30,normalized_life_last_20pct_endpoint,226,False,True,False
lstm_calibrated_ensemble,engine_78_event_001,78,151,161,11,normalized_life_last_20pct_endpoint,129,False,True,False
lstm_calibrated_ensemble,engine_79_event_001,79,178,181,4,normalized_life_last_20pct_endpoint,145,False,True,False
lstm_calibrated_ensemble,engine_83_event_001,83,140,141,2,normalized_life_last_20pct_endpoint,137,False,True,False
lstm_calibrated_ensemble,engine_83_event_002,83,145,170,26,normalized_life_last_20pct_endpoint,137,False,True,False
lstm_calibrated_ensemble,engine_99_event_001,99,197,202,6,normalized_life_last_20pct_endpoint,162,False,True,False
lstm_calibrated_ensemble,engine_103_event_001,103,274,280,7,normalized_life_last_20pct_endpoint,225,False,True,False
lstm_calibrated_ensemble,engine_107_event_001,107,141,145,5,normalized_life_last_20pct_endpoint,117,False,True,False
lstm_calibrated_ensemble,engine_108_event_001,108,143,156,14,normalized_life_last_20pct_endpoint,125,False,True,False
lstm_calibrated_ensemble,engine_111_event_001,111,185,185,1,normalized_life_last_20pct_endpoint,161,False,True,False
lstm_calibrated_ensemble,engine_111_event_002,111,189,200,12,normalized_life_last_20pct_endpoint,161,False,True,False
lstm_calibrated_ensemble,engine_117_event_001,117,165,177,13,normalized_life_last_20pct_endpoint,142,False,True,False
lstm_calibrated_ensemble,engine_124_event_001,124,134,156,23,normalized_life_last_20pct_endpoint,214,True,False,False
lstm_calibrated_ensemble,engine_124_event_002,124,177,267,91,normalized_life_last_20pct_endpoint,214,True,False,True
lstm_calibrated_ensemble,engine_129_event_001,129,202,202,1,normalized_life_last_20pct_endpoint,162,False,True,False
lstm_calibrated_ensemble,engine_132_event_001,132,180,180,1,normalized_life_last_20pct_endpoint,147,False,True,False
lstm_calibrated_ensemble,engine_145_event_001,145,52,66,15,normalized_life_last_20pct_endpoint,201,True,False,False
lstm_calibrated_ensemble,engine_145_event_002,145,201,251,51,normalized_life_last_20pct_endpoint,201,False,True,False
lstm_calibrated_ensemble,engine_150_event_001,150,177,222,46,normalized_life_last_20pct_endpoint,178,True,False,True
lstm_calibrated_ensemble,engine_153_event_001,153,269,292,24,normalized_life_last_20pct_endpoint,234,False,True,False
lstm_calibrated_ensemble,engine_156_event_001,156,288,299,12,normalized_life_last_20pct_endpoint,240,False,True,False
lstm_calibrated_ensemble,engine_158_event_001,158,286,308,23,normalized_life_last_20pct_endpoint,247,False,True,False
lstm_calibrated_ensemble,engine_162_event_001,162,166,194,29,normalized_life_last_20pct_endpoint,156,False,True,False
lstm_calibrated_ensemble,engine_169_event_001,169,173,185,13,normalized_life_last_20pct_endpoint,149,False,True,False
lstm_calibrated_ensemble,engine_170_event_001,170,175,175,1,normalized_life_last_20pct_endpoint,144,False,True,False
lstm_calibrated_ensemble,engine_170_event_002,170,179,179,1,normalized_life_last_20pct_endpoint,144,False,True,False
lstm_calibrated_ensemble,engine_186_event_001,186,162,194,33,normalized_life_last_20pct_endpoint,156,False,True,False
lstm_calibrated_ensemble,engine_187_event_001,187,167,168,2,normalized_life_last_20pct_endpoint,135,False,True,False
lstm_calibrated_ensemble,engine_192_event_001,192,129,133,5,normalized_life_last_20pct_endpoint,107,False,True,False
lstm_calibrated_ensemble,engine_206_event_001,206,181,221,41,normalized_life_last_20pct_endpoint,177,False,True,False
lstm_calibrated_ensemble,engine_221_event_001,221,151,178,28,normalized_life_last_20pct_endpoint,143,False,True,False
lstm_calibrated_ensemble,engine_230_event_001,230,179,186,8,normalized_life_last_20pct_endpoint,149,False,True,False
lstm_calibrated_ensemble,engine_231_event_001,231,144,144,1,normalized_life_last_20pct_endpoint,116,False,True,False
lstm_calibrated_ensemble,engine_237_event_001,237,194,209,16,normalized_life_last_20pct_endpoint,168,False,True,False
lstm_calibrated_ensemble,engine_238_event_001,238,142,156,15,normalized_life_last_20pct_endpoint,125,False,True,False
lstm_calibrated_ensemble,engine_243_event_001,243,181,181,1,normalized_life_last_20pct_endpoint,185,True,False,False
lstm_calibrated_ensemble,engine_243_event_002,243,186,230,45,normalized_life_last_20pct_endpoint,185,False,True,False
lstm_calibrated_ensemble,engine_245_event_001,245,210,210,1,normalized_life_last_20pct_endpoint,203,False,True,False
lstm_calibrated_ensemble,engine_245_event_002,245,217,253,37,normalized_life_last_20pct_endpoint,203,False,True,False
lstm_calibrated_ensemble,engine_248_event_001,248,208,208,1,normalized_life_last_20pct_endpoint,188,False,True,False
lstm_calibrated_ensemble,engine_248_event_002,248,212,234,23,normalized_life_last_20pct_endpoint,188,False,True,False
lstm_calibrated_ensemble,engine_251_event_001,251,228,266,39,normalized_life_last_20pct_endpoint,213,False,True,False
lstm_calibrated_ensemble,engine_3_event_001,3,202,206,5,normalized_life_last_30pct_endpoint,145,False,True,False
lstm_calibrated_ensemble,engine_4_event_001,4,182,235,54,normalized_life_last_30pct_endpoint,165,False,True,False
lstm_calibrated_ensemble,engine_11_event_001,11,135,157,23,normalized_life_last_30pct_endpoint,190,True,False,False
lstm_calibrated_ensemble,engine_11_event_002,11,228,271,44,normalized_life_last_30pct_endpoint,190,False,True,False
lstm_calibrated_ensemble,engine_15_event_001,15,192,209,18,normalized_life_last_30pct_endpoint,147,False,True,False
lstm_calibrated_ensemble,engine_28_event_001,28,175,200,26,normalized_life_last_30pct_endpoint,141,False,True,False
lstm_calibrated_ensemble,engine_31_event_001,31,218,223,6,normalized_life_last_30pct_endpoint,241,True,False,False
lstm_calibrated_ensemble,engine_31_event_002,31,282,343,62,normalized_life_last_30pct_endpoint,241,False,True,False
lstm_calibrated_ensemble,engine_33_event_001,33,174,195,22,normalized_life_last_30pct_endpoint,137,False,True,False
lstm_calibrated_ensemble,engine_34_event_001,34,204,205,2,normalized_life_last_30pct_endpoint,144,False,True,False
lstm_calibrated_ensemble,engine_37_event_001,37,198,210,13,normalized_life_last_30pct_endpoint,148,False,True,False
lstm_calibrated_ensemble,engine_38_event_001,38,174,177,4,normalized_life_last_30pct_endpoint,124,False,True,False
lstm_calibrated_ensemble,engine_40_event_001,40,149,155,7,normalized_life_last_30pct_endpoint,136,False,True,False
lstm_calibrated_ensemble,engine_40_event_002,40,159,193,35,normalized_life_last_30pct_endpoint,136,False,True,False
lstm_calibrated_ensemble,engine_43_event_001,43,151,211,61,normalized_life_last_30pct_endpoint,148,False,True,False
lstm_calibrated_ensemble,engine_50_event_001,50,217,222,6,normalized_life_last_30pct_endpoint,156,False,True,False
lstm_calibrated_ensemble,engine_55_event_001,55,147,159,13,normalized_life_last_30pct_endpoint,112,False,True,False
lstm_calibrated_ensemble,engine_56_event_001,56,146,163,18,normalized_life_last_30pct_endpoint,115,False,True,False
lstm_calibrated_ensemble,engine_64_event_001,64,253,282,30,normalized_life_last_30pct_endpoint,198,False,True,False
lstm_calibrated_ensemble,engine_78_event_001,78,151,161,11,normalized_life_last_30pct_endpoint,113,False,True,False
lstm_calibrated_ensemble,engine_79_event_001,79,178,181,4,normalized_life_last_30pct_endpoint,127,False,True,False
lstm_calibrated_ensemble,engine_83_event_001,83,140,141,2,normalized_life_last_30pct_endpoint,119,False,True,False
lstm_calibrated_ensemble,engine_83_event_002,83,145,170,26,normalized_life_last_30pct_endpoint,119,False,True,False
lstm_calibrated_ensemble,engine_99_event_001,99,197,202,6,normalized_life_last_30pct_endpoint,142,False,True,False
lstm_calibrated_ensemble,engine_103_event_001,103,274,280,7,normalized_life_last_30pct_endpoint,197,False,True,False
lstm_calibrated_ensemble,engine_107_event_001,107,141,145,5,normalized_life_last_30pct_endpoint,102,False,True,False
lstm_calibrated_ensemble,engine_108_event_001,108,143,156,14,normalized_life_last_30pct_endpoint,110,False,True,False
lstm_calibrated_ensemble,engine_111_event_001,111,185,185,1,normalized_life_last_30pct_endpoint,141,False,True,False
lstm_calibrated_ensemble,engine_111_event_002,111,189,200,12,normalized_life_last_30pct_endpoint,141,False,True,False
lstm_calibrated_ensemble,engine_117_event_001,117,165,177,13,normalized_life_last_30pct_endpoint,124,False,True,False
lstm_calibrated_ensemble,engine_124_event_001,124,134,156,23,normalized_life_last_30pct_endpoint,187,True,False,False
lstm_calibrated_ensemble,engine_124_event_002,124,177,267,91,normalized_life_last_30pct_endpoint,187,True,False,True
lstm_calibrated_ensemble,engine_129_event_001,129,202,202,1,normalized_life_last_30pct_endpoint,142,False,True,False
lstm_calibrated_ensemble,engine_132_event_001,132,180,180,1,normalized_life_last_30pct_endpoint,129,False,True,False
lstm_calibrated_ensemble,engine_145_event_001,145,52,66,15,normalized_life_last_30pct_endpoint,176,True,False,False
lstm_calibrated_ensemble,engine_145_event_002,145,201,251,51,normalized_life_last_30pct_endpoint,176,False,True,False
lstm_calibrated_ensemble,engine_150_event_001,150,177,222,46,normalized_life_last_30pct_endpoint,156,False,True,False
lstm_calibrated_ensemble,engine_153_event_001,153,269,292,24,normalized_life_last_30pct_endpoint,205,False,True,False
lstm_calibrated_ensemble,engine_156_event_001,156,288,299,12,normalized_life_last_30pct_endpoint,210,False,True,False
lstm_calibrated_ensemble,engine_158_event_001,158,286,308,23,normalized_life_last_30pct_endpoint,216,False,True,False
lstm_calibrated_ensemble,engine_162_event_001,162,166,194,29,normalized_life_last_30pct_endpoint,136,False,True,False
lstm_calibrated_ensemble,engine_169_event_001,169,173,185,13,normalized_life_last_30pct_endpoint,130,False,True,False
lstm_calibrated_ensemble,engine_170_event_001,170,175,175,1,normalized_life_last_30pct_endpoint,126,False,True,False
lstm_calibrated_ensemble,engine_170_event_002,170,179,179,1,normalized_life_last_30pct_endpoint,126,False,True,False
lstm_calibrated_ensemble,engine_186_event_001,186,162,194,33,normalized_life_last_30pct_endpoint,136,False,True,False
lstm_calibrated_ensemble,engine_187_event_001,187,167,168,2,normalized_life_last_30pct_endpoint,118,False,True,False
lstm_calibrated_ensemble,engine_192_event_001,192,129,133,5,normalized_life_last_30pct_endpoint,94,False,True,False
lstm_calibrated_ensemble,engine_206_event_001,206,181,221,41,normalized_life_last_30pct_endpoint,155,False,True,False
lstm_calibrated_ensemble,engine_221_event_001,221,151,178,28,normalized_life_last_30pct_endpoint,125,False,True,False
lstm_calibrated_ensemble,engine_230_event_001,230,179,186,8,normalized_life_last_30pct_endpoint,131,False,True,False
lstm_calibrated_ensemble,engine_231_event_001,231,144,144,1,normalized_life_last_30pct_endpoint,101,False,True,False
lstm_calibrated_ensemble,engine_237_event_001,237,194,209,16,normalized_life_last_30pct_endpoint,147,False,True,False
lstm_calibrated_ensemble,engine_238_event_001,238,142,156,15,normalized_life_last_30pct_endpoint,110,False,True,False
lstm_calibrated_ensemble,engine_243_event_001,243,181,181,1,normalized_life_last_30pct_endpoint,162,False,True,False
lstm_calibrated_ensemble,engine_243_event_002,243,186,230,45,normalized_life_last_30pct_endpoint,162,False,True,False
lstm_calibrated_ensemble,engine_245_event_001,245,210,210,1,normalized_life_last_30pct_endpoint,178,False,True,False
lstm_calibrated_ensemble,engine_245_event_002,245,217,253,37,normalized_life_last_30pct_endpoint,178,False,True,False
lstm_calibrated_ensemble,engine_248_event_001,248,208,208,1,normalized_life_last_30pct_endpoint,164,False,True,False
lstm_calibrated_ensemble,engine_248_event_002,248,212,234,23,normalized_life_last_30pct_endpoint,164,False,True,False
lstm_calibrated_ensemble,engine_251_event_001,251,228,266,39,normalized_life_last_30pct_endpoint,187,False,True,False
lstm_calibrated_ensemble,engine_3_event_001,3,202,206,5,normalized_life_last_20pct_full_window,165,False,True,False
lstm_calibrated_ensemble,engine_4_event_001,4,182,235,54,normalized_life_last_20pct_full_window,189,True,False,True
lstm_calibrated_ensemble,engine_11_event_001,11,135,157,23,normalized_life_last_20pct_full_window,217,True,False,False
lstm_calibrated_ensemble,engine_11_event_002,11,228,271,44,normalized_life_last_20pct_full_window,217,False,True,False
lstm_calibrated_ensemble,engine_15_event_001,15,192,209,18,normalized_life_last_20pct_full_window,168,False,True,False
lstm_calibrated_ensemble,engine_28_event_001,28,175,200,26,normalized_life_last_20pct_full_window,161,False,True,False
lstm_calibrated_ensemble,engine_31_event_001,31,218,223,6,normalized_life_last_20pct_full_window,275,True,False,False
lstm_calibrated_ensemble,engine_31_event_002,31,282,343,62,normalized_life_last_20pct_full_window,275,False,True,False
lstm_calibrated_ensemble,engine_33_event_001,33,174,195,22,normalized_life_last_20pct_full_window,157,False,True,False
lstm_calibrated_ensemble,engine_34_event_001,34,204,205,2,normalized_life_last_20pct_full_window,165,False,True,False
lstm_calibrated_ensemble,engine_37_event_001,37,198,210,13,normalized_life_last_20pct_full_window,169,False,True,False
lstm_calibrated_ensemble,engine_38_event_001,38,174,177,4,normalized_life_last_20pct_full_window,142,False,True,False
lstm_calibrated_ensemble,engine_40_event_001,40,149,155,7,normalized_life_last_20pct_full_window,155,True,False,True
lstm_calibrated_ensemble,engine_40_event_002,40,159,193,35,normalized_life_last_20pct_full_window,155,False,True,False
lstm_calibrated_ensemble,engine_43_event_001,43,151,211,61,normalized_life_last_20pct_full_window,169,True,False,True
lstm_calibrated_ensemble,engine_50_event_001,50,217,222,6,normalized_life_last_20pct_full_window,178,False,True,False
lstm_calibrated_ensemble,engine_55_event_001,55,147,159,13,normalized_life_last_20pct_full_window,128,False,True,False
lstm_calibrated_ensemble,engine_56_event_001,56,146,163,18,normalized_life_last_20pct_full_window,131,False,True,False
lstm_calibrated_ensemble,engine_64_event_001,64,253,282,30,normalized_life_last_20pct_full_window,226,False,True,False
lstm_calibrated_ensemble,engine_78_event_001,78,151,161,11,normalized_life_last_20pct_full_window,129,False,True,False
lstm_calibrated_ensemble,engine_79_event_001,79,178,181,4,normalized_life_last_20pct_full_window,145,False,True,False
lstm_calibrated_ensemble,engine_83_event_001,83,140,141,2,normalized_life_last_20pct_full_window,137,False,True,False
lstm_calibrated_ensemble,engine_83_event_002,83,145,170,26,normalized_life_last_20pct_full_window,137,False,True,False
lstm_calibrated_ensemble,engine_99_event_001,99,197,202,6,normalized_life_last_20pct_full_window,162,False,True,False
lstm_calibrated_ensemble,engine_103_event_001,103,274,280,7,normalized_life_last_20pct_full_window,225,False,True,False
lstm_calibrated_ensemble,engine_107_event_001,107,141,145,5,normalized_life_last_20pct_full_window,117,False,True,False
lstm_calibrated_ensemble,engine_108_event_001,108,143,156,14,normalized_life_last_20pct_full_window,125,False,True,False
lstm_calibrated_ensemble,engine_111_event_001,111,185,185,1,normalized_life_last_20pct_full_window,161,False,True,False
lstm_calibrated_ensemble,engine_111_event_002,111,189,200,12,normalized_life_last_20pct_full_window,161,False,True,False
lstm_calibrated_ensemble,engine_117_event_001,117,165,177,13,normalized_life_last_20pct_full_window,142,False,True,False
lstm_calibrated_ensemble,engine_124_event_001,124,134,156,23,normalized_life_last_20pct_full_window,214,True,False,False
lstm_calibrated_ensemble,engine_124_event_002,124,177,267,91,normalized_life_last_20pct_full_window,214,True,False,True
lstm_calibrated_ensemble,engine_129_event_001,129,202,202,1,normalized_life_last_20pct_full_window,162,False,True,False
lstm_calibrated_ensemble,engine_132_event_001,132,180,180,1,normalized_life_last_20pct_full_window,147,False,True,False
lstm_calibrated_ensemble,engine_145_event_001,145,52,66,15,normalized_life_last_20pct_full_window,201,True,False,False
lstm_calibrated_ensemble,engine_145_event_002,145,201,251,51,normalized_life_last_20pct_full_window,201,False,True,False
lstm_calibrated_ensemble,engine_150_event_001,150,177,222,46,normalized_life_last_20pct_full_window,178,True,False,True
lstm_calibrated_ensemble,engine_153_event_001,153,269,292,24,normalized_life_last_20pct_full_window,234,False,True,False
lstm_calibrated_ensemble,engine_156_event_001,156,288,299,12,normalized_life_last_20pct_full_window,240,False,True,False
lstm_calibrated_ensemble,engine_158_event_001,158,286,308,23,normalized_life_last_20pct_full_window,247,False,True,False
lstm_calibrated_ensemble,engine_162_event_001,162,166,194,29,normalized_life_last_20pct_full_window,156,False,True,False
lstm_calibrated_ensemble,engine_169_event_001,169,173,185,13,normalized_life_last_20pct_full_window,149,False,True,False
lstm_calibrated_ensemble,engine_170_event_001,170,175,175,1,normalized_life_last_20pct_full_window,144,False,True,False
lstm_calibrated_ensemble,engine_170_event_002,170,179,179,1,normalized_life_last_20pct_full_window,144,False,True,False
lstm_calibrated_ensemble,engine_186_event_001,186,162,194,33,normalized_life_last_20pct_full_window,156,False,True,False
lstm_calibrated_ensemble,engine_187_event_001,187,167,168,2,normalized_life_last_20pct_full_window,135,False,True,False
lstm_calibrated_ensemble,engine_192_event_001,192,129,133,5,normalized_life_last_20pct_full_window,107,False,True,False
lstm_calibrated_ensemble,engine_206_event_001,206,181,221,41,normalized_life_last_20pct_full_window,177,False,True,False
lstm_calibrated_ensemble,engine_221_event_001,221,151,178,28,normalized_life_last_20pct_full_window,143,False,True,False
lstm_calibrated_ensemble,engine_230_event_001,230,179,186,8,normalized_life_last_20pct_full_window,149,False,True,False
lstm_calibrated_ensemble,engine_231_event_001,231,144,144,1,normalized_life_last_20pct_full_window,116,False,True,False
lstm_calibrated_ensemble,engine_237_event_001,237,194,209,16,normalized_life_last_20pct_full_window,168,False,True,False
lstm_calibrated_ensemble,engine_238_event_001,238,142,156,15,normalized_life_last_20pct_full_window,125,False,True,False
lstm_calibrated_ensemble,engine_243_event_001,243,181,181,1,normalized_life_last_20pct_full_window,185,True,False,False
lstm_calibrated_ensemble,engine_243_event_002,243,186,230,45,normalized_life_last_20pct_full_window,185,False,True,False
lstm_calibrated_ensemble,engine_245_event_001,245,210,210,1,normalized_life_last_20pct_full_window,203,False,True,False
lstm_calibrated_ensemble,engine_245_event_002,245,217,253,37,normalized_life_last_20pct_full_window,203,False,True,False
lstm_calibrated_ensemble,engine_248_event_001,248,208,208,1,normalized_life_last_20pct_full_window,188,False,True,False
lstm_calibrated_ensemble,engine_248_event_002,248,212,234,23,normalized_life_last_20pct_full_window,188,False,True,False
lstm_calibrated_ensemble,engine_251_event_001,251,228,266,39,normalized_life_last_20pct_full_window,213,False,True,False
lstm_calibrated_ensemble,engine_3_event_001,3,202,206,5,normalized_life_last_30pct_full_window,145,False,True,False
lstm_calibrated_ensemble,engine_4_event_001,4,182,235,54,normalized_life_last_30pct_full_window,165,False,True,False
lstm_calibrated_ensemble,engine_11_event_001,11,135,157,23,normalized_life_last_30pct_full_window,190,True,False,False
lstm_calibrated_ensemble,engine_11_event_002,11,228,271,44,normalized_life_last_30pct_full_window,190,False,True,False
lstm_calibrated_ensemble,engine_15_event_001,15,192,209,18,normalized_life_last_30pct_full_window,147,False,True,False
lstm_calibrated_ensemble,engine_28_event_001,28,175,200,26,normalized_life_last_30pct_full_window,141,False,True,False
lstm_calibrated_ensemble,engine_31_event_001,31,218,223,6,normalized_life_last_30pct_full_window,241,True,False,False
lstm_calibrated_ensemble,engine_31_event_002,31,282,343,62,normalized_life_last_30pct_full_window,241,False,True,False
lstm_calibrated_ensemble,engine_33_event_001,33,174,195,22,normalized_life_last_30pct_full_window,137,False,True,False
lstm_calibrated_ensemble,engine_34_event_001,34,204,205,2,normalized_life_last_30pct_full_window,144,False,True,False
lstm_calibrated_ensemble,engine_37_event_001,37,198,210,13,normalized_life_last_30pct_full_window,148,False,True,False
lstm_calibrated_ensemble,engine_38_event_001,38,174,177,4,normalized_life_last_30pct_full_window,124,False,True,False
lstm_calibrated_ensemble,engine_40_event_001,40,149,155,7,normalized_life_last_30pct_full_window,136,False,True,False
lstm_calibrated_ensemble,engine_40_event_002,40,159,193,35,normalized_life_last_30pct_full_window,136,False,True,False
lstm_calibrated_ensemble,engine_43_event_001,43,151,211,61,normalized_life_last_30pct_full_window,148,False,True,False
lstm_calibrated_ensemble,engine_50_event_001,50,217,222,6,normalized_life_last_30pct_full_window,156,False,True,False
lstm_calibrated_ensemble,engine_55_event_001,55,147,159,13,normalized_life_last_30pct_full_window,112,False,True,False
lstm_calibrated_ensemble,engine_56_event_001,56,146,163,18,normalized_life_last_30pct_full_window,115,False,True,False
lstm_calibrated_ensemble,engine_64_event_001,64,253,282,30,normalized_life_last_30pct_full_window,198,False,True,False
lstm_calibrated_ensemble,engine_78_event_001,78,151,161,11,normalized_life_last_30pct_full_window,113,False,True,False
lstm_calibrated_ensemble,engine_79_event_001,79,178,181,4,normalized_life_last_30pct_full_window,127,False,True,False
lstm_calibrated_ensemble,engine_83_event_001,83,140,141,2,normalized_life_last_30pct_full_window,119,False,True,False
lstm_calibrated_ensemble,engine_83_event_002,83,145,170,26,normalized_life_last_30pct_full_window,119,False,True,False
lstm_calibrated_ensemble,engine_99_event_001,99,197,202,6,normalized_life_last_30pct_full_window,142,False,True,False
lstm_calibrated_ensemble,engine_103_event_001,103,274,280,7,normalized_life_last_30pct_full_window,197,False,True,False
lstm_calibrated_ensemble,engine_107_event_001,107,141,145,5,normalized_life_last_30pct_full_window,102,False,True,False
