window_id,engine,start_cycle,end_cycle,max_cycle,op_mode,raw_score,alert_score,detector_id,pipeline_id,split,smoothed_score,threshold,threshold_violation,persistence_count,alert_active,state_segment_id
fd002-primary-v1:internal_held_out:e050:c0018-0047,50,18,47,222,0,0.10368265768015886,0.7480643240023823,pca_reconstruction,p1_k6,internal_held_out,0.48886659365825624,0.9974190986698431,False,0,False,12
fd002-primary-v1:internal_held_out:e050:c0019-0048,50,19,48,222,5,0.07310553773876789,0.4417311891999206,pca_reconstruction,p1_k6,internal_held_out,0.47943951276658914,0.9932499503672821,False,0,False,12
fd002-primary-v1:internal_held_out:e050:c0020-0049,50,20,49,222,2,0.08266191671601443,0.5537026007544174,pca_reconstruction,p1_k6,internal_held_out,0.4942921303641548,0.9948381973396864,False,0,False,12
fd002-primary-v1:internal_held_out:e050:c0021-0050,50,21,50,222,0,0.06972924834295231,0.39964264443120906,pca_reconstruction,p1_k6,internal_held_out,0.47536223317756565,0.9974190986698431,False,0,False,12
fd002-primary-v1:internal_held_out:e050:c0022-0051,50,22,51,222,4,0.035421633479158575,0.05082390311693468,pca_reconstruction,p1_k6,internal_held_out,0.39045456716543947,0.996624975183641,False,0,False,12
fd002-primary-v1:internal_held_out:e050:c0023-0052,50,23,52,222,5,0.06279896321223238,0.3105022831050228,pca_reconstruction,p1_k6,internal_held_out,0.37446411035335614,0.9932499503672821,False,0,False,12
fd002-primary-v1:internal_held_out:e050:c0024-0053,50,24,53,222,5,0.06842650163893903,0.3835616438356164,pca_reconstruction,p1_k6,internal_held_out,0.37628361704980823,0.9932499503672821,False,0,False,12
fd002-primary-v1:internal_held_out:e050:c0025-0054,50,25,54,222,5,0.053196766661246675,0.20170736549533452,pca_reconstruction,p1_k6,internal_held_out,0.34136836673891346,0.9932499503672821,False,0,False,12
fd002-primary-v1:internal_held_out:e050:c0026-0055,50,26,55,222,5,0.04787402883112115,0.13936867182846932,pca_reconstruction,p1_k6,internal_held_out,0.30096842775682464,0.9932499503672821,False,0,False,12
fd002-primary-v1:internal_held_out:e050:c0027-0056,50,27,56,222,1,0.05332954349944531,0.20270001985308717,pca_reconstruction,p1_k6,internal_held_out,0.28131474617607716,0.9908675799086758,False,0,False,12
fd002-primary-v1:internal_held_out:e050:c0028-0057,50,28,57,222,2,0.12504602859633962,0.8594401429422275,pca_reconstruction,p1_k6,internal_held_out,0.3969398255293073,0.9948381973396864,False,0,False,12
fd002-primary-v1:internal_held_out:e050:c0029-0058,50,29,58,222,4,0.19608064756465363,0.9747865793130832,pca_reconstruction,p1_k6,internal_held_out,0.5125091762860625,0.996624975183641,False,0,False,12
fd002-primary-v1:internal_held_out:e050:c0030-0059,50,30,59,222,3,0.25630438512741927,0.9938455429819337,pca_reconstruction,p1_k6,internal_held_out,0.6087764496252368,0.9922572960095295,False,0,False,12
fd002-primary-v1:internal_held_out:e050:c0031-0060,50,31,60,222,0,0.2454399385426659,0.99245582688108,pca_reconstruction,p1_k6,internal_held_out,0.6855123250764055,0.9974190986698431,False,0,False,12
fd002-primary-v1:internal_held_out:e050:c0032-0061,50,32,61,222,3,0.2363129460727097,0.9898749255509232,pca_reconstruction,p1_k6,internal_held_out,0.746384845171309,0.9922572960095295,False,0,False,12
fd002-primary-v1:internal_held_out:e050:c0033-0062,50,33,62,222,0,0.2037830646505771,0.9789557276156442,pca_reconstruction,p1_k6,internal_held_out,0.792899021660176,0.9974190986698431,False,0,False,12
fd002-primary-v1:internal_held_out:e050:c0034-0063,50,34,63,222,4,0.18398886463920744,0.9646615048640064,pca_reconstruction,p1_k6,internal_held_out,0.8272515183009421,0.996624975183641,False,0,False,12
fd002-primary-v1:internal_held_out:e050:c0035-0064,50,35,64,222,2,0.16518078012583498,0.9475878499106611,pca_reconstruction,p1_k6,internal_held_out,0.8513187846228859,0.9948381973396864,False,0,False,12
fd002-primary-v1:internal_held_out:e050:c0036-0065,50,36,65,222,1,0.24694687281701821,0.9926543577526306,pca_reconstruction,p1_k6,internal_held_out,0.8795858992488348,0.9908675799086758,False,0,False,12
fd002-primary-v1:internal_held_out:e050:c0037-0066,50,37,66,222,0,0.34025338744698624,0.9984117530275958,pca_reconstruction,p1_k6,internal_held_out,0.903351070004587,0.9974190986698431,False,0,False,12
fd002-primary-v1:internal_held_out:e050:c0038-0067,50,38,67,222,1,0.3007405475748616,0.9976176295413937,pca_reconstruction,p1_k6,internal_held_out,0.9222043819119484,0.9908675799086758,False,0,False,12
fd002-primary-v1:internal_held_out:e050:c0039-0068,50,39,68,222,0,0.30691325106867773,0.9978161604129442,pca_reconstruction,p1_k6,internal_held_out,0.9373267376121477,0.9974190986698431,False,0,False,12
fd002-primary-v1:internal_held_out:e050:c0040-0069,50,40,69,222,2,0.2760639482199808,0.9956323208258884,pca_reconstruction,p1_k6,internal_held_out,0.9489878542548958,0.9948381973396864,False,0,False,12
fd002-primary-v1:internal_held_out:e050:c0041-0070,50,41,70,222,1,0.2572360766021516,0.9944411355965853,pca_reconstruction,p1_k6,internal_held_out,0.9580785105232338,0.9908675799086758,False,0,False,12
fd002-primary-v1:internal_held_out:e050:c0042-0071,50,42,71,222,0,0.2550906126437356,0.9936470121103832,pca_reconstruction,p1_k6,internal_held_out,0.9651922108406636,0.9974190986698431,False,0,False,12
fd002-primary-v1:internal_held_out:e050:c0043-0072,50,43,72,222,2,0.2136128443118234,0.9843160611475085,pca_reconstruction,p1_k6,internal_held_out,0.9690169809020326,0.9948381973396864,False,0,False,12
fd002-primary-v1:internal_held_out:e050:c0044-0073,50,44,73,222,1,0.24888911249890408,0.9928528886241811,pca_reconstruction,p1_k6,internal_held_out,0.9737841624464624,0.9908675799086758,False,0,False,12
fd002-primary-v1:internal_held_out:e050:c0045-0074,50,45,74,222,0,0.3276596440023109,0.9980146912844947,pca_reconstruction,p1_k6,internal_held_out,0.9786302682140688,0.9974190986698431,False,0,False,12
fd002-primary-v1:internal_held_out:e050:c0046-0075,50,46,75,222,2,0.27244007249282226,0.9956323208258884,pca_reconstruction,p1_k6,internal_held_out,0.9820306787364328,0.9948381973396864,False,0,False,12
fd002-primary-v1:internal_held_out:e050:c0047-0076,50,47,76,222,5,0.24903142960359367,0.9928528886241811,pca_reconstruction,p1_k6,internal_held_out,0.9841951207139825,0.9932499503672821,False,0,False,12
fd002-primary-v1:internal_held_out:e050:c0048-0077,50,48,77,222,0,0.3427923989775055,0.9984117530275958,pca_reconstruction,p1_k6,internal_held_out,0.9870384471767053,0.9974190986698431,False,0,False,12
fd002-primary-v1:internal_held_out:e050:c0049-0078,50,49,78,222,5,0.3091468102122774,0.9978161604129442,pca_reconstruction,p1_k6,internal_held_out,0.9891939898239531,0.9932499503672821,False,0,False,12
fd002-primary-v1:internal_held_out:e050:c0050-0079,50,50,79,222,5,0.27176172111223584,0.9956323208258884,pca_reconstruction,p1_k6,internal_held_out,0.9904816560243402,0.9932499503672821,False,0,False,12
fd002-primary-v1:internal_held_out:e050:c0051-0080,50,51,80,222,1,0.24164664868603902,0.9912646416517769,pca_reconstruction,p1_k6,internal_held_out,0.9906382531498276,0.9908675799086758,False,0,False,12
fd002-primary-v1:internal_held_out:e050:c0052-0081,50,52,81,222,0,0.28937619347177906,0.9970220369267421,pca_reconstruction,p1_k6,internal_held_out,0.9919150099052105,0.9974190986698431,False,0,False,12
fd002-primary-v1:internal_held_out:e050:c0053-0082,50,53,82,222,5,0.25280289454184995,0.9930514194957316,pca_reconstruction,p1_k6,internal_held_out,0.9921422918233148,0.9932499503672821,False,0,False,12
fd002-primary-v1:internal_held_out:e050:c0054-0083,50,54,83,222,1,0.2580580852709882,0.9944411355965853,pca_reconstruction,p1_k6,internal_held_out,0.992602060577969,0.9908675799086758,True,1,False,12
fd002-primary-v1:internal_held_out:e050:c0055-0084,50,55,84,222,0,0.27192663493296043,0.9956323208258884,pca_reconstruction,p1_k6,internal_held_out,0.9932081126275528,0.9974190986698431,False,0,False,12
fd002-primary-v1:internal_held_out:e050:c0056-0085,50,56,85,222,3,0.2159588698726201,0.9853087155052611,pca_reconstruction,p1_k6,internal_held_out,0.9916282332030946,0.9922572960095295,False,0,False,12
fd002-primary-v1:internal_held_out:e050:c0057-0086,50,57,86,222,3,0.38466492041267153,0.9994044073853484,pca_reconstruction,p1_k6,internal_held_out,0.9931834680395454,0.9922572960095295,True,1,False,12
fd002-primary-v1:internal_held_out:e050:c0058-0087,50,58,87,222,5,0.0810430862019297,0.5362318840579711,pca_reconstruction,p1_k6,internal_held_out,0.9017931512432306,0.9932499503672821,False,0,False,12
fd002-primary-v1:internal_held_out:e050:c0059-0088,50,59,88,222,3,0.09360609187977458,0.6696446297399246,pca_reconstruction,p1_k6,internal_held_out,0.8553634469425694,0.9922572960095295,False,0,False,12
fd002-primary-v1:internal_held_out:e050:c0060-0089,50,60,89,222,4,0.12792763037013222,0.8677784395473496,pca_reconstruction,p1_k6,internal_held_out,0.8578464454635255,0.996624975183641,False,0,False,12
fd002-primary-v1:internal_held_out:e050:c0061-0090,50,61,90,222,2,0.10598527905974871,0.7667262259281318,pca_reconstruction,p1_k6,internal_held_out,0.8396224015564469,0.9948381973396864,False,0,False,12
fd002-primary-v1:internal_held_out:e050:c0062-0091,50,62,91,222,4,0.10583627174814568,0.7659321024419298,pca_reconstruction,p1_k6,internal_held_out,0.8248843417335434,0.996624975183641,False,0,False,12
fd002-primary-v1:internal_held_out:e050:c0063-0092,50,63,92,222,3,0.09013611692153009,0.6410561842366488,pca_reconstruction,p1_k6,internal_held_out,0.7881187102341645,0.9922572960095295,False,0,False,12
fd002-primary-v1:internal_held_out:e050:c0064-0093,50,64,93,222,4,0.08639515023959465,0.5975779233670836,pca_reconstruction,p1_k6,internal_held_out,0.7500105528607484,0.996624975183641,False,0,False,12
fd002-primary-v1:internal_held_out:e050:c0065-0094,50,65,94,222,1,0.09124845359499069,0.6497915425848719,pca_reconstruction,p1_k6,internal_held_out,0.7299667508055732,0.9908675799086758,False,0,False,12
fd002-primary-v1:internal_held_out:e050:c0066-0095,50,66,95,222,5,0.08567313028807753,0.5904308119912647,pca_reconstruction,p1_k6,internal_held_out,0.7020595630427116,0.9932499503672821,False,0,False,12
fd002-primary-v1:internal_held_out:e050:c0067-0096,50,67,96,222,0,0.09357497240822947,0.669446098868374,pca_reconstruction,p1_k6,internal_held_out,0.6955368702078442,0.9974190986698431,False,0,False,12
fd002-primary-v1:internal_held_out:e050:c0068-0097,50,68,97,222,2,0.08382847360460226,0.5660115147905499,pca_reconstruction,p1_k6,internal_held_out,0.6696317991243853,0.9948381973396864,False,0,False,12
fd002-primary-v1:internal_held_out:e050:c0069-0098,50,69,98,222,0,0.11540781194473347,0.8187413142743697,pca_reconstruction,p1_k6,internal_held_out,0.6994537021543823,0.9974190986698431,False,0,False,12
fd002-primary-v1:internal_held_out:e050:c0070-0099,50,70,99,222,4,0.11981426901644895,0.8389914631725234,pca_reconstruction,p1_k6,internal_held_out,0.7273612543580106,0.996624975183641,False,0,False,12
fd002-primary-v1:internal_held_out:e050:c0071-0100,50,71,100,222,5,0.1138410302520525,0.8137780424856065,pca_reconstruction,p1_k6,internal_held_out,0.7446446119835298,0.9932499503672821,False,0,False,12
fd002-primary-v1:internal_held_out:e050:c0072-0101,50,72,101,222,1,0.10654754491892195,0.7710939051022434,pca_reconstruction,p1_k6,internal_held_out,0.7499344706072726,0.9908675799086758,False,0,False,12
fd002-primary-v1:internal_held_out:e050:c0073-0102,50,73,102,222,5,0.1333946684748149,0.8854476871153464,pca_reconstruction,p1_k6,internal_held_out,0.7770371139088874,0.9932499503672821,False,0,False,12
fd002-primary-v1:internal_held_out:e050:c0074-0103,50,74,103,222,4,0.12610602283557426,0.8626166368870359,pca_reconstruction,p1_k6,internal_held_out,0.7941530185045171,0.996624975183641,False,0,False,12
fd002-primary-v1:internal_held_out:e050:c0075-0104,50,75,104,222,0,0.08683867770404637,0.604526503871352,pca_reconstruction,p1_k6,internal_held_out,0.7562277155778842,0.9974190986698431,False,0,False,12
fd002-primary-v1:internal_held_out:e050:c0076-0105,50,76,105,222,5,0.10263955047293676,0.7411157434981139,pca_reconstruction,p1_k6,internal_held_out,0.7532053211619302,0.9932499503672821,False,0,False,12
fd002-primary-v1:internal_held_out:e050:c0077-0106,50,77,106,222,5,0.15175218681361452,0.9291244788564622,pca_reconstruction,p1_k6,internal_held_out,0.7883891527008366,0.9932499503672821,False,0,False,12
fd002-primary-v1:internal_held_out:e050:c0078-0107,50,78,107,222,2,0.09583671381340503,0.6873138773079214,pca_reconstruction,p1_k6,internal_held_out,0.7681740976222536,0.9948381973396864,False,0,False,12
fd002-primary-v1:internal_held_out:e050:c0079-0108,50,79,108,222,1,0.13003733002900275,0.8751240817947191,pca_reconstruction,p1_k6,internal_held_out,0.7895640944567468,0.9908675799086758,False,0,False,12
fd002-primary-v1:internal_held_out:e050:c0080-0109,50,80,109,222,2,0.15332430250182938,0.9311097875719675,pca_reconstruction,p1_k6,internal_held_out,0.817873233079791,0.9948381973396864,False,0,False,12
fd002-primary-v1:internal_held_out:e050:c0081-0110,50,81,110,222,0,0.12813650428141296,0.8697637482628549,pca_reconstruction,p1_k6,internal_held_out,0.8282513361164039,0.9974190986698431,False,0,False,12
fd002-primary-v1:internal_held_out:e050:c0082-0111,50,82,111,222,4,0.1396003729532451,0.9017272185824896,pca_reconstruction,p1_k6,internal_held_out,0.8429465126096212,0.996624975183641,False,0,False,12
fd002-primary-v1:internal_held_out:e050:c0083-0112,50,83,112,222,0,0.1446392583014901,0.9136390708755211,pca_reconstruction,p1_k6,internal_held_out,0.8570850242628012,0.9974190986698431,False,0,False,12
fd002-primary-v1:internal_held_out:e050:c0084-0113,50,84,113,222,5,0.16842803928471012,0.9525511216994242,pca_reconstruction,p1_k6,internal_held_out,0.8761782437501259,0.9932499503672821,False,0,False,12
fd002-primary-v1:internal_held_out:e050:c0085-0114,50,85,114,222,1,0.18254640190399293,0.9640659122493548,pca_reconstruction,p1_k6,internal_held_out,0.8937557774499717,0.9908675799086758,False,0,False,12
fd002-primary-v1:internal_held_out:e050:c0086-0115,50,86,115,222,5,0.21695956487687884,0.9859043081199127,pca_reconstruction,p1_k6,internal_held_out,0.9121854835839599,0.9932499503672821,False,0,False,12
fd002-primary-v1:internal_held_out:e050:c0087-0116,50,87,116,222,0,0.17142999932390876,0.9557276156442327,pca_reconstruction,p1_k6,internal_held_out,0.9208939099960145,0.9974190986698431,False,0,False,12
fd002-primary-v1:internal_held_out:e050:c0088-0117,50,88,117,222,1,0.18524953330016733,0.965654159221759,pca_reconstruction,p1_k6,internal_held_out,0.9298459598411635,0.9908675799086758,False,0,False,12
fd002-primary-v1:internal_held_out:e050:c0089-0118,50,89,118,222,1,0.11668749196512654,0.824895771292436,pca_reconstruction,p1_k6,internal_held_out,0.908855922131418,0.9908675799086758,False,0,False,12
fd002-primary-v1:internal_held_out:e050:c0090-0119,50,90,119,222,2,0.1418200114755674,0.9082787373436569,pca_reconstruction,p1_k6,internal_held_out,0.9087404851738657,0.9948381973396864,False,0,False,12
fd002-primary-v1:internal_held_out:e050:c0091-0120,50,91,120,222,1,0.11770543631133722,0.8308516974389517,pca_reconstruction,p1_k6,internal_held_out,0.893162727626883,0.9908675799086758,False,0,False,12
fd002-primary-v1:internal_held_out:e050:c0092-0121,50,92,121,222,2,0.174049086562733,0.9579114552312885,pca_reconstruction,p1_k6,internal_held_out,0.9061124731477641,0.9948381973396864,False,0,False,12
fd002-primary-v1:internal_held_out:e050:c0093-0122,50,93,122,222,2,0.1423368012188267,0.908675799086758,pca_reconstruction,p1_k6,internal_held_out,0.906625138335563,0.9948381973396864,False,0,False,12
fd002-primary-v1:internal_held_out:e050:c0094-0123,50,94,123,222,3,0.14916490970511992,0.924161207067699,pca_reconstruction,p1_k6,internal_held_out,0.9101323520819903,0.9922572960095295,False,0,False,12
fd002-primary-v1:internal_held_out:e050:c0095-0124,50,95,124,222,5,0.10382094900801599,0.749454040103236,pca_reconstruction,p1_k6,internal_held_out,0.8779966896862396,0.9932499503672821,False,0,False,12
fd002-primary-v1:internal_held_out:e050:c0096-0125,50,96,125,222,5,0.12626417417780006,0.8632122295016875,pca_reconstruction,p1_k6,internal_held_out,0.8750397976493292,0.9932499503672821,False,0,False,12
fd002-primary-v1:internal_held_out:e050:c0097-0126,50,97,126,222,3,0.12848458847557484,0.8701608100059559,pca_reconstruction,p1_k6,internal_held_out,0.8740640001206545,0.9922572960095295,False,0,False,12
fd002-primary-v1:internal_held_out:e050:c0098-0127,50,98,127,222,5,0.16165480171580313,0.943021639864999,pca_reconstruction,p1_k6,internal_held_out,0.8878555280695235,0.9932499503672821,False,0,False,12
fd002-primary-v1:internal_held_out:e050:c0099-0128,50,99,128,222,2,0.10261279329230585,0.7405201508834623,pca_reconstruction,p1_k6,internal_held_out,0.8583884526323113,0.9948381973396864,False,0,False,12
fd002-primary-v1:internal_held_out:e050:c0100-0129,50,100,129,222,1,0.08302337857324252,0.5572761564423268,pca_reconstruction,p1_k6,internal_held_out,0.7981659933943145,0.9908675799086758,False,0,False,12
fd002-primary-v1:internal_held_out:e050:c0101-0130,50,101,130,222,5,0.09088831663991218,0.646019456025412,pca_reconstruction,p1_k6,internal_held_out,0.7677366859205341,0.9932499503672821,False,0,False,12
fd002-primary-v1:internal_held_out:e050:c0102-0131,50,102,131,222,3,0.08022740392640784,0.5259082787373437,pca_reconstruction,p1_k6,internal_held_out,0.7193710044838961,0.9922572960095295,False,0,False,12
fd002-primary-v1:internal_held_out:e050:c0103-0132,50,103,132,222,5,0.09684065984539879,0.6936668651975382,pca_reconstruction,p1_k6,internal_held_out,0.7142301766266246,0.9932499503672821,False,0,False,12
fd002-primary-v1:internal_held_out:e050:c0104-0133,50,104,133,222,4,0.1315499123687099,0.8796902918403812,pca_reconstruction,p1_k6,internal_held_out,0.747322199669376,0.996624975183641,False,0,False,12
fd002-primary-v1:internal_held_out:e050:c0105-0134,50,105,134,222,4,0.10844443220816737,0.7828072265237245,pca_reconstruction,p1_k6,internal_held_out,0.7544192050402457,0.996624975183641,False,0,False,12
fd002-primary-v1:internal_held_out:e050:c0106-0135,50,106,135,222,4,0.08179512085433624,0.5449672424061942,pca_reconstruction,p1_k6,internal_held_out,0.7125288125134355,0.996624975183641,False,0,False,12
fd002-primary-v1:internal_held_out:e050:c0107-0136,50,107,136,222,2,0.06786370182920488,0.3758189398451459,pca_reconstruction,p1_k6,internal_held_out,0.6451868379797776,0.9948381973396864,False,0,False,12
fd002-primary-v1:internal_held_out:e050:c0108-0137,50,108,137,222,1,0.124795695447639,0.8578518959698233,pca_reconstruction,p1_k6,internal_held_out,0.6877198495777868,0.9908675799086758,False,0,False,12
fd002-primary-v1:internal_held_out:e050:c0109-0138,50,109,138,222,4,0.08556365036400136,0.5888425650188605,pca_reconstruction,p1_k6,internal_held_out,0.6679443926660016,0.996624975183641,False,0,False,12
fd002-primary-v1:internal_held_out:e050:c0110-0139,50,110,139,222,4,0.11791704724023391,0.8316458209251538,pca_reconstruction,p1_k6,internal_held_out,0.700684678317832,0.996624975183641,False,0,False,12
fd002-primary-v1:internal_held_out:e050:c0111-0140,50,111,140,222,1,0.08870022415692484,0.6239825292833036,pca_reconstruction,p1_k6,internal_held_out,0.6853442485109263,0.9908675799086758,False,0,False,12
fd002-primary-v1:internal_held_out:e050:c0112-0141,50,112,141,222,3,0.10904493583315636,0.7861822513400833,pca_reconstruction,p1_k6,internal_held_out,0.7055118490767578,0.9922572960095295,False,0,False,12
fd002-primary-v1:internal_held_out:e050:c0113-0142,50,113,142,222,2,0.1018793137614234,0.7357554099662498,pca_reconstruction,p1_k6,internal_held_out,0.7115605612546563,0.9948381973396864,False,0,False,12
fd002-primary-v1:internal_held_out:e050:c0114-0143,50,114,143,222,5,0.08868398581942412,0.6239825292833036,pca_reconstruction,p1_k6,internal_held_out,0.6940449548603858,0.9932499503672821,False,0,False,12
fd002-primary-v1:internal_held_out:e050:c0115-0144,50,115,144,222,5,0.06769465857337381,0.3742306928727417,pca_reconstruction,p1_k6,internal_held_out,0.630082102462857,0.9932499503672821,False,0,False,12
fd002-primary-v1:internal_held_out:e050:c0116-0145,50,116,145,222,0,0.08672479099561867,0.6035338495135993,pca_reconstruction,p1_k6,internal_held_out,0.6247724518730056,0.9974190986698431,False,0,False,12
fd002-primary-v1:internal_held_out:e050:c0117-0146,50,117,146,222,2,0.11500742888957415,0.8181457216597181,pca_reconstruction,p1_k6,internal_held_out,0.6634471058303482,0.9948381973396864,False,0,False,12
fd002-primary-v1:internal_held_out:e050:c0118-0147,50,118,147,222,4,0.10170480237165438,0.7349612864800477,pca_reconstruction,p1_k6,internal_held_out,0.677749941960288,0.996624975183641,False,0,False,12
fd002-primary-v1:internal_held_out:e050:c0119-0148,50,119,148,222,1,0.09968435640708578,0.7194758784991067,pca_reconstruction,p1_k6,internal_held_out,0.6860951292680518,0.9908675799086758,False,0,False,12
fd002-primary-v1:internal_held_out:e050:c0120-0149,50,120,149,222,0,0.09096096635345208,0.6462179868969625,pca_reconstruction,p1_k6,internal_held_out,0.678119700793834,0.9974190986698431,False,0,False,12
fd002-primary-v1:internal_held_out:e050:c0121-0150,50,121,150,222,1,0.058782441891113736,0.26503871351995234,pca_reconstruction,p1_k6,internal_held_out,0.5955035033390577,0.9908675799086758,False,0,False,12
fd002-primary-v1:internal_held_out:e050:c0122-0151,50,122,151,222,0,0.06501992453877069,0.33889219773674806,pca_reconstruction,p1_k6,internal_held_out,0.5441812422185958,0.9974190986698431,False,0,False,12
fd002-primary-v1:internal_held_out:e050:c0123-0152,50,123,152,222,2,0.0876193596015249,0.6136589239626762,pca_reconstruction,p1_k6,internal_held_out,0.5580767785674119,0.9948381973396864,False,0,False,12
fd002-primary-v1:internal_held_out:e050:c0124-0153,50,124,153,222,4,0.049849509194615275,0.1620011911852293,pca_reconstruction,p1_k6,internal_held_out,0.4788616610909754,0.996624975183641,False,0,False,12
fd002-primary-v1:internal_held_out:e050:c0125-0154,50,125,154,222,3,0.06609155611097217,0.3515981735159817,pca_reconstruction,p1_k6,internal_held_out,0.4534089635759767,0.9922572960095295,False,0,False,12
fd002-primary-v1:internal_held_out:e050:c0126-0155,50,126,155,222,5,0.08151016984970673,0.5419892793329363,pca_reconstruction,p1_k6,internal_held_out,0.47112502672736867,0.9932499503672821,False,0,False,12
fd002-primary-v1:internal_held_out:e050:c0127-0156,50,127,156,222,0,0.15241033866016307,0.9301171332142149,pca_reconstruction,p1_k6,internal_held_out,0.5629234480247379,0.9974190986698431,False,0,False,12
fd002-primary-v1:internal_held_out:e050:c0128-0157,50,128,157,222,4,0.17672013460503563,0.9600952948183442,pca_reconstruction,p1_k6,internal_held_out,0.6423578173834592,0.996624975183641,False,0,False,12
fd002-primary-v1:internal_held_out:e050:c0129-0158,50,129,158,222,1,0.12761737346133473,0.8669843160611475,pca_reconstruction,p1_k6,internal_held_out,0.6872831171189968,0.9908675799086758,False,0,False,12
fd002-primary-v1:internal_held_out:e050:c0130-0159,50,130,159,222,2,0.20254791522601842,0.977764542386341,pca_reconstruction,p1_k6,internal_held_out,0.7453794021724657,0.9948381973396864,False,0,False,12
fd002-primary-v1:internal_held_out:e050:c0131-0160,50,131,160,222,5,0.2415082993002144,0.9912646416517769,pca_reconstruction,p1_k6,internal_held_out,0.7945564500683279,0.9932499503672821,False,0,False,12
fd002-primary-v1:internal_held_out:e050:c0132-0161,50,132,161,222,5,0.17567802371547267,0.9594997022036926,pca_reconstruction,p1_k6,internal_held_out,0.8275451004954009,0.9932499503672821,False,0,False,12
fd002-primary-v1:internal_held_out:e050:c0133-0162,50,133,162,222,2,0.1001690500797644,0.722652372443915,pca_reconstruction,p1_k6,internal_held_out,0.8065665548851038,0.9948381973396864,False,0,False,12
fd002-primary-v1:internal_held_out:e050:c0134-0163,50,134,163,222,0,0.13656467265125385,0.8927933293627159,pca_reconstruction,p1_k6,internal_held_out,0.8238119097806262,0.9974190986698431,False,0,False,12
fd002-primary-v1:internal_held_out:e050:c0135-0164,50,135,164,222,1,0.09724151202963291,0.6976374826285487,pca_reconstruction,p1_k6,internal_held_out,0.7985770243502107,0.9908675799086758,False,0,False,12
fd002-primary-v1:internal_held_out:e050:c0136-0165,50,136,165,222,3,0.13182701836426264,0.8808814770696843,pca_reconstruction,p1_k6,internal_held_out,0.8150379148941055,0.9922572960095295,False,0,False,12
fd002-primary-v1:internal_held_out:e050:c0137-0166,50,137,166,222,0,0.2129299974147812,0.9841175302759579,pca_reconstruction,p1_k6,internal_held_out,0.8488538379704761,0.9974190986698431,False,0,False,12
fd002-primary-v1:internal_held_out:e050:c0138-0167,50,138,167,222,5,0.12013082085830401,0.8405797101449275,pca_reconstruction,p1_k6,internal_held_out,0.8471990124053664,0.9932499503672821,False,0,False,12
fd002-primary-v1:internal_held_out:e050:c0139-0168,50,139,168,222,2,0.13500469210054125,0.8886241810601548,pca_reconstruction,p1_k6,internal_held_out,0.8554840461363241,0.9948381973396864,False,0,False,12
fd002-primary-v1:internal_held_out:e050:c0140-0169,50,140,169,222,3,0.11984781936806312,0.8391899940440739,pca_reconstruction,p1_k6,internal_held_out,0.8522252357178741,0.9922572960095295,False,0,False,12
fd002-primary-v1:internal_held_out:e050:c0141-0170,50,141,170,222,5,0.11341573363070316,0.8111971411554497,pca_reconstruction,p1_k6,internal_held_out,0.8440196168053893,0.9932499503672821,False,0,False,12
fd002-primary-v1:internal_held_out:e050:c0142-0171,50,142,171,222,0,0.1388037119173351,0.8997419098669843,pca_reconstruction,p1_k6,internal_held_out,0.8551640754177083,0.9974190986698431,False,0,False,12
fd002-primary-v1:internal_held_out:e050:c0143-0172,50,143,172,222,0,0.13757954416129872,0.8953742306928727,pca_reconstruction,p1_k6,internal_held_out,0.8632061064727412,0.9974190986698431,False,0,False,12
fd002-primary-v1:internal_held_out:e050:c0144-0173,50,144,173,222,3,0.09907017067212587,0.7141155449672424,pca_reconstruction,p1_k6,internal_held_out,0.8333879941716416,0.9922572960095295,False,0,False,12
fd002-primary-v1:internal_held_out:e050:c0145-0174,50,145,174,222,5,0.16699190058847363,0.9503672821123684,pca_reconstruction,p1_k6,internal_held_out,0.856783851759787,0.9932499503672821,False,0,False,12
fd002-primary-v1:internal_held_out:e050:c0146-0175,50,146,175,222,1,0.15141042066012983,0.9287274171133612,pca_reconstruction,p1_k6,internal_held_out,0.8711725648305019,0.9908675799086758,False,0,False,12
fd002-primary-v1:internal_held_out:e050:c0147-0176,50,147,176,222,5,0.14033650169247686,0.9037125272979948,pca_reconstruction,p1_k6,internal_held_out,0.8776805573240005,0.9932499503672821,False,0,False,12
fd002-primary-v1:internal_held_out:e050:c0148-0177,50,148,177,222,5,0.16925960000929177,0.9533452451856264,pca_reconstruction,p1_k6,internal_held_out,0.8928134948963258,0.9932499503672821,False,0,False,12
fd002-primary-v1:internal_held_out:e050:c0149-0178,50,149,178,222,5,0.1419219698030056,0.9084772682152075,pca_reconstruction,p1_k6,internal_held_out,0.8959462495601022,0.9932499503672821,False,0,False,12
fd002-primary-v1:internal_held_out:e050:c0150-0179,50,150,179,222,2,0.10691077847890493,0.7730792138177487,pca_reconstruction,p1_k6,internal_held_out,0.8713728424116316,0.9948381973396864,False,0,False,12
fd002-primary-v1:internal_held_out:e050:c0151-0180,50,151,180,222,5,0.09812455372961701,0.7059757792336708,pca_reconstruction,p1_k6,internal_held_out,0.8382934297760395,0.9932499503672821,False,0,False,12
fd002-primary-v1:internal_held_out:e050:c0152-0181,50,152,181,222,2,0.07456873176663055,0.4570180663093111,pca_reconstruction,p1_k6,internal_held_out,0.7620383570826939,0.9948381973396864,False,0,False,12
