engine,cycle,op1,op2,op3,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_16,sensor_17,sensor_18,sensor_19,sensor_20,sensor_21,op_mode
22,46,20.004,0.701,100.0,5.684341886080802e-14,-0.7845811616102304,-0.09174548929529586,-1.2862994590448427,1.7763568394002505e-15,-1.3460223956765704,0.3785575628589591,-0.7246468043568068,-0.9439094415430677,0.5303300858899107,-0.8164198497189301,1.0323009440006505,-1.1135576626008168,-0.501323465740541,-0.7761951012939435,-0.5112737321154011,-1.5740285313035725,0.0,0.0,3.160346200113912,-0.4035583655356015,3
22,47,42.0053,0.8414,100.0,-0.7744335619182738,-0.8617317785736415,0.2567778329426001,-1.2551467559989102,-0.774433561918293,-0.7796743861195833,-0.7794370438855732,-0.802896458825902,-0.7303228346353755,-0.17923895958221733,-1.1364378215533997,-0.7684075728600744,-0.5482443108331791,-0.27570770718750076,-0.15127607306178653,3.469446951953614e-18,-1.0628888737814355,-0.7744335619182826,0.0,-0.7481014536961437,-0.7241687525326188,0
22,48,25.0054,0.62,60.0,-1.1368683772161603e-13,-0.9643526269313953,-0.8478368173686278,-0.368776509014286,8.881784197001252e-16,0.5335558417906566,-0.5277902370380706,-0.8164483967178523,-0.5266596704924967,0.08945862426953607,-1.350685138788363,-0.63244793872521,-0.587614365429602,-0.7086243861102474,-1.0126243353756144,3.469446951953614e-18,-1.7899275655055331,0.0,-1.4210854715202004e-14,0.5792618706796983,1.4978201332221066,2
22,49,35.0028,0.84,100.0,1.2912663515292229,1.3390775859882313,0.7751243738410961,0.34259224052842685,1.291266351529203,1.2909911002509071,1.2989530103493485,1.2562489085808601,0.13304399765886524,-0.17923895958221733,-0.7797559192955931,1.3086374922492767,-0.38899696305599935,-1.0966508479986052,-0.5779471214720587,3.469446951953614e-18,0.3748163150132601,1.291266351529214,0.0,1.3652400344498201,1.3722361907236058,0
22,50,42.0016,0.84,100.0,-0.7744335619182738,-0.8852160248418106,-1.0646408135732748,-0.8700572293019797,-0.774433561918293,-0.7796743861195833,-0.7927576851446901,-0.8010329788554421,-1.1134898187533853,-0.17923895958221733,-0.18528608219927692,-0.7790348642676839,-0.3571474934996944,-0.16695504926750607,0.13775915328068614,3.469446951953614e-18,-0.5836538108498703,-0.7744335619182826,0.0,-0.7335266848123787,-0.7633690304083727,0
22,51,42.0008,0.84,100.0,-0.7744335619182738,-0.7879241474450336,-1.6876300833855673,-0.8203271248609723,-0.774433561918293,-0.7706321787555201,-0.7909075960809235,-0.7991694988848975,-1.0182622172823317,-0.17923895958221733,-0.18528608219927692,-0.7786412608822172,-0.7074916586118074,-0.24112993902834196,-1.2707140925468439,3.469446951953614e-18,-1.0628888737814355,-0.7744335619182826,0.0,-0.7821092477582627,-0.7506532377916503,0
22,52,25.0032,0.62,60.0,-1.1368683772161603e-13,-1.131838297557596,-0.3448112836558471,-0.4620314617420832,8.881784197001252e-16,-1.866598532233063,2.018481530987319,-0.5863173000469937,-0.40593741543078005,0.08945862426953607,-0.4404634062618591,-0.8361695694143276,-0.6965915886974067,-0.5842368914008017,-0.3307273530328436,3.469446951953614e-18,-1.0142922871198066,0.0,-1.4210854715202004e-14,1.117338888463305,-2.5181866892174587,2
22,53,42.0066,0.84,100.0,-0.7744335619182738,-0.8885709171658348,-1.0463891748092597,-0.7565705807058509,-0.774433561918293,-0.7796743861195833,-0.7964578632722223,-0.7991694988848975,-0.8354793803356061,-0.17923895958221733,-0.10602343725311646,-0.7644715390054047,-0.45269590216716094,-0.31195859316079855,-0.08475209239565833,3.469446951953614e-18,-1.0628888737814355,-0.7744335619182826,0.0,-0.8015422729366168,-0.7653938381498885,0
22,54,0.0022,0.0,100.0,1.00131792878875,0.9749826093837785,0.987878603354017,0.8412520648423509,1.0013179287887546,1.0013845648580542,0.9988865544578307,1.0011141394167011,0.9460459118854632,1.0012959611008312,0.8361734730890505,1.0053822481283414,-0.5140268128314472,-0.15060901033888038,-1.221698325581611,-6.938893903907228e-18,0.9799771800359102,1.0013179287887606,0.0,1.0156897639774103,1.018753993863066,1
22,55,42.0027,0.8408,100.0,-0.7744335619182738,-0.8617317785736415,-0.6472866738357723,-0.5640258173573857,-0.774433561918293,-0.7796743861195833,-0.7749968301325342,-0.8103503787079108,-1.2980779182872786,-0.17923895958221733,-0.5815993069301637,-0.7876941387479578,-0.45269590216716094,0.11412874351021955,0.8419957761944307,3.469446951953614e-18,-0.5836538108498703,-0.7744335619182826,0.0,-0.7043771470448479,-0.723520814055333,0
22,56,41.9991,0.8418,100.0,-0.7744335619182738,-1.0529606410431713,-0.8602224594161408,-1.5433263355800575,-0.774433561918293,-0.7796743861195833,-0.7883174713916512,-0.7861251390914245,-1.0354122118600981,-0.17923895958221733,-0.5023366619839751,-0.7581738848379329,-0.42084643261085597,-0.061548626975890655,-0.6330014502991866,3.469446951953614e-18,-0.10441874791830512,-0.7744335619182826,0.0,-0.8161170418203818,-0.6677171126991468,0
22,57,35.0064,0.84,100.0,1.2912663515292229,1.3860460785246078,0.29084755863545575,-0.23121665686766513,1.291266351529203,1.2909911002509071,1.2996930459748552,1.2562489085808601,0.23639528077192792,-0.17923895958221733,-0.9382812091879422,1.297222994070734,-0.2934485543885328,-0.9326853022116198,-0.9793849358365792,3.469446951953614e-18,0.8540513779448253,1.291266351529214,0.0,1.282649677441817,1.185143955407508,0
22,58,42.0021,0.8419,100.0,-0.7744335619182738,-0.8214730706853134,-0.7056919178806756,0.011058210921807522,-0.774433561918293,-0.7706321787555201,-0.7783269904473135,-0.8196677785604642,-0.8481162184454528,-0.17923895958221733,-0.5419679844570835,-0.7668331593182068,-0.8985884759452922,-0.03477874194941403,0.0918805459247258,3.469446951953614e-18,-1.0628888737814355,-0.7744335619182826,0.0,-0.8452665795879126,-0.6831056515346701,0
22,59,41.9985,0.84,100.0,-0.7744335619182738,-0.8583768862496174,-0.2092473434989976,-0.3587297451779078,-0.774433561918293,-0.7706321787555201,-0.7653763670009505,-0.802896458825902,-0.7443136196855982,-0.17923895958221733,-0.7797559192955931,-0.7688011762455422,-0.5482443108331791,-0.32422812379793575,0.13317129254510232,3.469446951953614e-18,-0.5836538108498703,-0.7744335619182826,0.0,-0.7821092477582627,-0.6802709206965468,0
22,60,10.004,0.25,100.0,-0.998683805861397,-1.0153170073384619,-1.2687257045814055,-1.0614370046551498,-0.9986838058613923,-0.999718813275726,-0.997812574450137,-1.0008348890145236,-1.0689085663944435,-0.9984865379745647,-1.1454180422176183,-0.9917729206320683,-0.4050192460979812,-0.6043275558612381,0.7409904516182243,-6.938893903907228e-18,-1.0458045625907493,-0.9986838058613866,0.0,-1.0040147730750124,-0.9520678654287557,1
22,61,9.9993,0.25,100.0,-0.998683805861397,-1.0126696282260377,-1.0655573151359636,-1.0882752320645415,-0.9986838058613923,-0.999718813275726,-0.9878787479381576,-1.0005456318221548,-1.0166017830019751,-0.9984865379745647,-1.1171095919989507,-0.9939066334192058,-0.07799654590749713,-0.8525886468074002,0.4880973640571182,-6.938893903907228e-18,-1.1302121352001933,-0.9986838058613866,0.0,-0.969058348395259,-0.9840192644944759,1
22,62,20.0049,0.7018,100.0,5.684341886080802e-14,-0.6779459746727107,-1.3707084479033036,-1.161004081013321,1.7763568394002505e-15,-1.3460223956765704,0.03678907578294155,-0.8850535732339405,-0.6652218114836463,0.5303300858899107,-1.1481143953235,0.4330969975980197,-1.1135576626008168,-1.0539006618814688,-0.2964376770894006,-0.5112737321154011,-0.22245646454294676,0.0,0.0,0.962332711694495,0.8958370301459547,3
22,63,19.9988,0.7,100.0,5.684341886080802e-14,-0.4433485634104583,-0.8119052428806856,-0.8483984408740983,1.7763568394002505e-15,-1.3460223956765704,0.297184113555119,-0.8850535732339405,-0.48889715382396315,0.5303300858899107,-0.5676489405155395,1.491690636242573,-0.8018909064880888,-0.7927557750329489,-0.3522824566264414,-0.5112737321154011,-0.22245646454294676,0.0,0.0,1.401935409378368,1.6811722835893268,3
22,64,35.003,0.8407,100.0,1.2912663515292229,1.198172108379064,0.9917104871742676,-0.7272425703944928,1.291266351529203,1.2909911002509071,1.309683526919193,1.2581123885514047,0.2937123679132768,-0.17923895958221733,-1.2553317889726685,1.3062758719364747,-0.42084643261085597,-0.9667053644327154,-1.605627926245236,3.469446951953614e-18,0.3748163150132601,1.291266351529214,0.0,1.234067114495933,1.3592774211779022,0
22,65,19.9987,0.7,100.0,5.684341886080802e-14,-0.35804041386063656,-0.9019252120788545,-0.2953269237046445,1.7763568394002505e-15,-1.3460223956765704,-0.5490997592045964,-0.8850535732339405,-0.7699515578117544,-1.885618083164127,-1.3139616681257702,0.2733092785572424,-0.9577242845444528,-0.3970001217675772,-1.045265402699665,-0.5112737321154011,1.129115602217679,0.0,0.0,-0.7960780790410232,0.08325039566824544,3
22,66,42.0044,0.84,100.0,-0.7744335619182738,-0.7912790397690578,0.0827788767254912,-0.7718721513030662,-0.774433561918293,-0.7796743861195833,-0.7339248529169257,-0.8010329788554421,-1.158621383431597,-0.17923895958221733,-0.7004932743494326,-0.7565994712960652,-0.7074916586118074,-0.15914716613482385,-0.9243306070094512,3.469446951953614e-18,-0.5836538108498703,-0.7744335619182826,0.0,-0.7723927351690861,-0.7723591767807045,0
22,67,35.0063,0.84,100.0,1.2912663515292229,1.030427492177703,-0.38689662746890946,0.14622208453065777,1.291266351529203,1.2909911002509071,1.314123740672232,1.2543854286104004,-0.003704643316146545,-0.17923895958221733,-1.1364378215533997,1.3078502854783434,-0.42084643261085597,-1.0726694926624447,-1.3785288198333077,3.469446951953614e-18,0.8540513779448253,1.291266351529214,0.0,1.331232240387701,1.3344937744217438,0
22,68,42.0023,0.84,100.0,-0.7744335619182738,-0.9590236559704185,0.33343471575154604,-0.914686810210553,-0.774433561918293,-0.7796743861195833,-0.7653763670009505,-0.7991694988848975,-0.7858346591895565,-0.17923895958221733,-0.3041800496185458,-0.773918020256613,-0.6119432499443408,-0.5601377355935042,-0.5618896088974746,3.469446951953614e-18,-1.5421239367130009,-0.7744335619182826,0.0,-0.7189519159286137,-0.850273778674248,0
22,69,42.0022,0.8418,100.0,-0.7744335619182738,-0.7778594704729611,-1.5124143512508574,-1.933516385809393,-0.774433561918293,-0.7706321787555201,-0.767226456064716,-0.8066234187669064,-1.0805437765383101,-0.17923895958221733,0.09213317511234104,-0.7684075728600744,-0.5800937803894842,-0.5975040334429285,-0.07098851018886615,3.469446951953614e-18,-0.5836538108498703,-0.7744335619182826,0.0,-0.8015422729366168,-0.817309908642364,0
22,70,42.0069,0.8415,100.0,-0.7744335619182738,-0.9892176868866741,-1.3846528799026419,-0.278396499542441,-0.774433561918293,-0.7796743861195833,-0.7509456723035737,-0.7879886190618843,-0.7623662455568666,-0.17923895958221733,-1.057175176607211,-0.7762796405694151,-0.42084643261085597,-0.020278387560125358,-0.3393783632211302,3.469446951953614e-18,-1.5421239367130009,-0.7744335619182826,0.0,-0.7286684285177903,-0.7123438753221636,0
22,71,25.0074,0.6215,60.0,-1.1368683772161603e-13,-0.23858138755055788,-0.09708066366949565,-1.0273896126544824,8.881784197001252e-16,-1.866598532233063,-1.0813275779131526,-0.62467248282547,-0.18224617811054225,0.08945862426953607,-0.6320890341622007,0.7936034760981178,-0.6602658476081384,-0.10368396152940994,-1.0497343752310004,3.469446951953614e-18,-0.23865700873407988,0.0,-1.4210854715202004e-14,1.9244544151387077,0.6888621388114234,2
22,72,41.9998,0.84,100.0,-0.7744335619182738,-0.8214730706853134,-0.8200688541352525,-0.7259674395113915,-0.774433561918293,-0.7796743861195833,-0.7883174713916512,-0.8047599387964466,-0.6829346917232036,-0.17923895958221733,-0.6608619518763524,-0.7829708981223535,-0.5163948412783226,-0.16249340176310173,-0.07787030129224186,3.469446951953614e-18,-0.5836538108498703,-0.7744335619182826,0.0,-0.8258335544095585,-0.7536499532490945,0
22,73,10.0064,0.25,100.0,-0.998683805861397,-1.023788620498231,-1.0776666893413203,-1.0959432970386558,-0.9986838058613923,-0.999718813275726,-0.9944174691865492,-0.9993886030526536,-1.077269076854716,-0.9984865379745647,-1.1171095919989507,-0.9908394212876959,-0.5140268128314472,-0.534618776630021,0.8423179850181345,-6.938893903907228e-18,-1.0458045625907493,-0.9986838058613866,0.0,-0.9671163248019391,-1.0319625492121365,1
22,74,42.0032,0.8408,100.0,-0.7744335619182738,-0.9623785482944427,-0.8553553557457368,-1.1301839294548701,-0.774433561918293,-0.7796743861195833,-0.7757368657580411,-0.802896458825902,-1.0223240581033772,-0.17923895958221733,-0.22491740467235716,-0.7743116236420796,-0.5800937803894842,-0.28295788438217045,-0.41737199572625866,3.469446951953614e-18,-1.0628888737814355,-0.7744335619182826,0.0,-0.6898023781610829,-0.8084817468893537,0
22,75,35.0042,0.84,100.0,1.2912663515292229,1.3189482320440482,0.874899999084461,0.9929089909106817,1.291266351529203,1.2909911002509071,1.3148637762977378,1.269293268374418,0.5198215069511286,-0.17923895958221733,-1.3742257563919373,1.2952549771433988,-0.4845453717220176,-1.0626307857775097,-0.892215581860283,3.469446951953614e-18,0.8540513779448253,1.291266351529214,0.0,1.3020827026201702,1.3059844814211945,0
22,76,0.0018,0.0018,100.0,1.00131792878875,0.9771005126737237,0.9735267524439665,0.9258025707411168,1.0013179287887546,1.0013845648580542,1.008317402412242,0.9993785962624494,0.8664424191269677,1.0012959611008312,0.7512481224330473,1.01391709927689,-0.8410495130219312,-0.6722018935336995,-1.0164887831498661,-6.938893903907228e-18,0.9799771800359102,1.0013179287887606,0.0,1.0001535752308535,1.0032800640217148,1
22,77,25.0065,0.6219,60.0,-1.1368683772161603e-13,-1.2155811328710135,0.5364289370590126,-0.1720668431040297,8.881784197001252e-16,0.5335558417906566,0.44643548290206864,-0.7397380311608994,-0.9719117523966716,0.08945862426953607,-0.6320890341622007,0.35705712462155514,-0.4786371421617974,-0.6599510186152285,-0.8015609836980803,3.469446951953614e-18,-1.0142922871198066,0.0,-1.4210854715202004e-14,-1.7524052063825772,0.7282496067040675,2
22,78,42.0012,0.8418,100.0,-0.7744335619182738,-0.9959274715347225,-0.6716221921877923,-0.7960996380820192,-0.774433561918293,-0.7796743861195833,-0.7812871329493398,-0.8047599387964466,-0.8711333164313508,-0.17923895958221733,-0.4627053395108949,-0.7861197252060901,-0.45269590216716094,0.15484127698792163,-0.6903497094941066,3.469446951953614e-18,-0.5836538108498703,-0.7744335619182826,0.0,-0.738384941106967,-0.7297572218992034,0
22,79,0.0019,0.0,100.0,1.00131792878875,1.020517530117515,0.7997348078300387,0.9132915173623042,1.0013179287887546,1.0013845648580542,1.0059282542637906,1.0011141394167011,0.9160338230537125,1.0012959611008312,1.08151337498416,1.0103164589485962,-0.9500570797553973,-0.444731140252991,-1.0735387389296474,-6.938893903907228e-18,0.9799771800359102,1.0013179287887606,0.0,1.0409360706905662,1.0200488833895394,1
22,80,20.0034,0.7,100.0,5.684341886080802e-14,-0.20875115214820597,0.09678689902542881,-0.9205382039831475,1.7763568394002505e-15,-1.3460223956765704,1.6805327517201238,-0.80485018879355,-0.6421457656824703,0.5303300858899107,-0.5676489405155395,-0.06623962440415382,-0.5681408394053145,-0.18902648765362592,-1.030035008280464,-0.5112737321154011,0.4533295688373661,0.0,0.0,0.8890655954138365,-0.18678601639902204,3
22,81,20.0049,0.7003,100.0,5.684341886080802e-14,-1.4457193206218342,-0.5843075849079202,-0.42568474125258654,1.7763568394002505e-15,0.7406913263414345,-0.7118466578122766,-1.3662738798653415,-0.8450966300357767,0.5303300858899107,-1.02372894072179,0.493017392238226,-0.7239742174616784,-0.47507436628930594,-1.2204149385203655,-0.5112737321154011,-0.8982424979232596,0.0,0.0,0.08312731632672286,-0.20412780432995192,3
22,82,20.001,0.7019,100.0,5.684341886080802e-14,0.11115440866386818,-0.6692320841514802,-0.5446520698885826,1.7763568394002505e-15,-1.3460223956765704,0.08561314536519013,-0.80485018879355,-0.6208448003276793,0.5303300858899107,-0.11156894030928897,-1.044939403528432,-0.5681408394053145,-0.6090120788739979,-0.5908919691937606,-0.5112737321154011,-0.8982424979232596,0.0,0.0,0.3029286651686724,1.108893281868751,3
22,83,35.0013,0.8407,100.0,1.2912663515292229,1.0975253386582626,0.3991406153020553,-0.8738826219512834,1.291266351529203,1.2909911002509071,1.3041332597278943,1.2562489085808601,0.22782028348312677,-0.17923895958221733,-1.1364378215533997,1.298403804227135,-0.42084643261085597,-1.0458996076359681,-0.6559407539771465,3.469446951953614e-18,0.3748163150132601,1.291266351529214,0.0,1.331232240387701,1.2946455580687042,0
22,84,34.9981,0.8409,100.0,1.2912663515292229,1.3491422629603038,0.862732239908451,-0.16618498182941352,1.291266351529203,1.2909911002509071,1.3056133309789069,1.2525219486398558,0.21337818278603,-0.17923895958221733,-1.1760691440264799,1.2873829094340592,-0.5482443108331791,-1.3057905747677478,-1.0826118023874594,3.469446951953614e-18,-0.10441874791830512,1.291266351529214,0.0,1.3117992152093478,1.3444558285100034,0
22,85,34.9985,0.8413,100.0,1.2912663515292229,1.1512036158426875,0.32735083616351335,-0.2286663951014336,1.291266351529203,1.2909911002509071,1.3107935803574529,1.2562489085808601,0.2919071053261089,-0.17923895958221733,-0.5419679844570835,1.2921061500596633,-0.45269590216716094,-1.2316156850069626,-1.3441198643163477,3.469446951953614e-18,0.8540513779448253,1.291266351529214,0.0,1.379814803333585,1.3014489120801986,0
22,86,20.0075,0.7012,100.0,5.684341886080802e-14,-1.7229708066589973,-1.1583971997944038,-0.9559752805981195,1.7763568394002505e-15,0.7406913263414345,0.18326128452977977,-0.4840366510392826,-0.5332741649799302,0.5303300858899107,-0.3188780313121194,-0.7453374303271734,-0.7239742174616784,-0.8021785286820851,-0.9310374445557242,-0.5112737321154011,-0.8982424979232596,0.0,0.0,0.22966154888801388,-0.13228325433039156,3
22,87,10.0078,0.2514,100.0,-0.998683805861397,-0.9983737810189356,-0.9823614293917471,-1.0610334222880915,-0.9986838058613923,-0.999718813275726,-0.9945432138259412,-0.9993886030526536,-1.056617901444292,-0.9984865379745647,-1.0133119411971734,-0.9984407730918721,-0.6230343795599562,-0.8379131143376879,0.8661597575828076,-6.938893903907228e-18,-1.1302121352001933,-0.9986838058613866,0.0,-0.9593482304286607,-0.9920475795586078,1
22,88,9.9983,0.2512,100.0,-0.998683805861397,-1.0116106765810682,-1.1725234539499547,-1.1173331624927576,-0.9986838058613923,-0.999718813275726,-0.9919025763987063,-1.0011241462069054,-1.0650498692589272,-0.9984865379745647,-1.09823729185317,-0.9977739878458922,-1.0590646464839062,-0.6477426727508455,0.7188516628081523,-6.938893903907228e-18,-1.2146197078096375,-0.9986838058613866,0.0,-0.9865365607351357,-1.0065179700169427,1
22,89,0.0012,0.0002,100.0,1.00131792878875,0.9538035764843676,0.952895966760763,0.7962526309153231,1.0013179287887546,1.0013845648580542,1.0065569774607508,1.0014033966090699,0.9245372482227107,1.0012959611008312,0.8078650228703828,1.0113833153421654,-0.07799654590749713,-0.3420024129648932,-0.853002342706326,-6.938893903907228e-18,0.811162034817022,1.0013179287887606,0.0,1.013747740384091,1.0230271293004272,1
22,90,41.9989,0.84,100.0,-0.7744335619182738,-0.891925809489859,-0.40758181806815413,-0.9695174381839654,-0.774433561918293,-0.7706321787555201,-0.7705566163794952,-0.7973060189144376,-1.094985877235325,-0.17923895958221733,-0.026760792306927832,-0.7766732439548818,-0.5800937803894842,-0.3253435356740115,-0.11457318717703457,3.469446951953614e-18,-0.5836538108498703,-0.7744335619182826,0.0,-0.7918257603474393,-0.831402570523317,0
22,91,0.001,0.0,100.0,1.00131792878875,1.0019858763305283,0.983169402274155,1.0210480093669336,1.0013179287887546,1.0013845648580542,1.0181254842848295,1.0008248822243193,0.9316115263044777,1.0012959611008312,0.8267373230161635,1.0059156763251254,-0.2960116793694722,-0.281465841527288,-1.1510244997648693,-6.938893903907228e-18,0.811162034817022,1.0013179287887606,0.0,1.011805716790772,1.0169735207641653,1
22,92,0.002,0.0008,100.0,1.00131792878875,0.9988090213956193,0.7461396145878059,0.810378013762373,1.0013179287887546,1.0013845648580542,1.0073114452971044,0.9993785962624494,0.9195352334174146,1.0012959611008312,1.024896474546831,1.0032485353412046,-0.4050192460979812,-0.36523867270863225,-1.4039175873259753,-6.938893903907228e-18,0.811162034817022,1.0013179287887606,0.0,1.0195738111640502,1.01687640404968,1
22,93,20.0013,0.7015,100.0,5.684341886080802e-14,-0.20875115214820597,0.035641259570044034,-0.5066837735154003,1.7763568394002505e-15,0.7406913263414345,0.7366007397958187,-0.6444434199164163,-0.6019106089011506,0.5303300858899107,-0.5261871223149498,0.09354809463650991,-1.0356409735744065,-0.32700252323084855,-0.7101967254774203,-0.5112737321154011,-1.5740285313035725,0.0,0.0,1.401935409378368,1.1336672646272252,3
22,94,19.9989,0.7,100.0,5.684341886080802e-14,-1.7869519188213636,-0.5078755355887086,-0.419356691857061,1.7763568394002505e-15,-1.3460223956765704,-0.20733127212857885,-0.564240035479673,-0.5350492454261,0.5303300858899107,-0.5261871223149498,-0.20605387856474877,-0.5681408394053145,-0.5598791491318987,-1.2077229431710237,-0.5112737321154011,0.4533295688373661,0.0,0.0,-0.06340691623456815,0.6988838672161459,3
22,95,42.0052,0.84,100.0,-0.7744335619182738,-0.9388943020262736,-1.551351180614117,-1.0664273852997488,-0.774433561918293,-0.7706321787555201,-0.7568659573076254,-0.8047599387964466,-0.9293530348662836,-0.17923895958221733,0.012870530166152404,-0.7565994712960652,-0.5482443108331791,0.03995385374943437,0.0024172615806377874,3.469446951953614e-18,-0.10441874791830512,-0.7744335619182826,0.0,-0.7869675040528511,-0.7826452001076066,0
22,96,42.0037,0.84,100.0,-0.7744335619182738,-0.7778594704729611,-0.587664653873268,-0.31027477162000167,-0.774433561918293,-0.7706321787555201,-0.7835072398258593,-0.8122138586784554,-0.969068811783074,-0.17923895958221733,0.0525018526392608,-0.7810028811950193,-0.7393411281666641,-0.27347688343529863,0.02765049562643023,3.469446951953614e-18,-0.5836538108498703,-0.7744335619182826,0.0,-0.8258335544095585,-0.7746269614512025,0
22,97,25.0005,0.62,60.0,-1.1368683772161603e-13,-0.0431814384863398,-0.7286991909629523,-0.2594933612863769,8.881784197001252e-16,0.5335558417906566,-0.7934881606580572,-0.5096069344900408,-0.8085816426072598,0.08945862426953607,-0.29674418533665387,-0.42872630803617495,-0.5512886243403339,-0.6699947293681756,-0.827074136098684,3.469446951953614e-18,-0.23865700873407988,0.0,-1.4210854715202004e-14,2.193492924030503,0.5510060011871292,2
22,98,25.0066,0.6211,60.0,-1.1368683772161603e-13,1.1013039774603166,-2.0203023470750816,-0.2828070994683096,8.881784197001252e-16,0.5335558417906566,0.26930353382207767,-0.5479621172685172,-0.955578741417698,0.08945862426953607,-0.5841826271870983,0.5316756652121802,-0.5512886243403339,-0.41426640173563,-0.9036135933004126,3.469446951953614e-18,-0.23865700873407988,0.0,-1.4210854715202004e-14,0.8483003795714937,0.7858159059317945,2
22,99,25.0069,0.62,60.0,-1.1368683772161603e-13,-0.7968669563048774,-1.867125398839207,-0.05841236946700819,8.881784197001252e-16,0.5335558417906566,-0.17352633887796276,-0.3178310205976586,-0.8263349154104553,0.08945862426953607,-0.0572121504612438,-0.2541077674455499,-0.40598565998326097,-0.5687850287039169,-0.18692594859321224,3.469446951953614e-18,0.5369782696516467,0.0,-1.4210854715202004e-14,1.0276593854993734,-1.5213807710110432,2
22,100,42.0017,0.84,100.0,-0.7744335619182738,-0.8147632860372651,-0.5487278245099807,-0.2057140392056108,-0.774433561918293,-0.7706321787555201,-0.7679664916902228,-0.8159408186194598,-0.8395412211566518,-0.17923895958221733,0.25065846500469013,-0.7821836913514192,-0.6119432499443408,-0.12401169203760182,-0.35084801506013047,3.469446951953614e-18,-1.0628888737814355,-0.7744335619182826,0.0,-0.7772509914636744,-0.8329414244068694,0
22,101,0.0012,0.0,100.0,1.00131792878875,1.0226354334074603,0.998418243866088,0.8563864036070463,1.0013179287887546,1.0013845648580542,1.0153591022182018,1.0005356250319506,0.8615833190303973,1.0012959611008312,0.8644819233077182,0.9996478950129094,-0.1870041126360061,-0.5774224130000432,-0.8334180295281935,-6.938893903907228e-18,0.9799771800359102,1.0013179287887606,0.0,0.9962695280442136,1.0086214833184148,1
22,102,25.0056,0.62,60.0,-1.1368683772161603e-13,-1.1876668544333135,0.13363029540177776,-1.170186259018953,8.881784197001252e-16,0.5335558417906566,0.025747103837011367,-0.7013828483824229,-1.0542869382034885,0.08945862426953607,-0.4883698132369615,-0.19590158724873,-0.6965915886974067,-0.4984790534333576,-0.8966554608275431,3.469446951953614e-18,-1.0142922871198066,0.0,-1.4210854715202004e-14,0.13086435586002312,1.2569506180324046,2
22,103,0.0018,0.0005,100.0,1.00131792878875,1.0041037796204735,0.8569179637997817,0.906228825938777,1.0013179287887546,1.0013845648580542,0.9938567688821436,1.0008248822243193,0.9238941320334579,1.0012959611008312,0.7889927227246087,1.0025817500952234,-0.4050192460979812,-0.29491841295782983,-1.1033409546354926,-6.938893903907228e-18,0.9799771800359102,1.0013179287887606,0.0,1.0409360706905662,1.011664473705627,1
22,104,20.0031,0.7002,100.0,5.684341886080802e-14,1.1775062780376102,-0.9443874617006344,-0.7813211172814408,1.7763568394002505e-15,0.7406913263414345,0.8016994992388168,-0.7246468043568068,-0.820245503788431,0.5303300858899107,-0.48472530411438963,-0.3059212029652062,-0.6460575284317248,-0.44680610534177506,-0.9538830361845033,-0.5112737321154011,-0.8982424979232596,0.0,0.0,0.3029286651686724,-0.31065593019135,3
22,105,20.007,0.7,100.0,5.684341886080802e-14,-0.05946189043601784,-0.7049003738337816,-0.6155262231185267,1.7763568394002505e-15,0.7406913263414345,0.10188783522593965,-0.9652569576706838,-0.4084268402611085,0.5303300858899107,-0.19449257671040937,0.2133888839170361,-0.8798075955180424,-0.5780516025981336,-0.7533495096651645,-0.5112737321154011,-0.22245646454294676,0.0,0.0,0.962332711694495,1.1671121413511425,3
22,106,20.001,0.7,100.0,5.684341886080802e-14,-1.808278956208819,-2.1180440412466077,0.02993481522565821,1.7763568394002505e-15,-1.3460223956765704,-0.288704721432419,-0.4038332666025394,-0.6569381027344593,0.5303300858899107,-0.9408053043206401,1.1121948035209257,-1.1914743516307704,-0.5134384347180717,-0.14667213196733866,-0.5112737321154011,-0.22245646454294676,0.0,0.0,-0.5030096139184412,0.27524876204637244,3
22,107,10.0064,0.2503,100.0,-0.998683805861397,-1.0110812007585832,-1.0684725348520707,-0.9088828699070215,-0.9986838058613923,-0.999718813275726,-0.9887589604139025,-0.9999671174374042,-1.0586901647207758,-0.9984865379745647,-0.9850034909785056,-0.9967071314523231,0.685056421211894,-0.7046103610710505,0.6822375120838269,-6.938893903907228e-18,-0.8769894173718609,-0.9986838058613866,0.0,-1.0078988202616517,-0.9848285704485207,1
22,108,42.0068,0.8416,100.0,-0.7744335619182738,-0.7443105472326813,-0.38446307563370746,-0.6622108953562702,-0.774433561918293,-0.7706321787555201,-0.7694465629412355,-0.7898520990324288,-0.8995662021786703,-0.17923895958221733,0.7658656571548458,-0.7770668473403484,-0.45269590216716094,-0.16751275520556927,0.8305261243554711,3.469446951953614e-18,-0.5836538108498703,-0.7744335619182826,0.0,-0.8209752981149702,-0.8040271698580176,0
22,109,42.0005,0.84,100.0,-0.7744335619182738,-0.6839224854001701,-1.1656332147342683,-0.8445546116399253,-0.774433561918293,-0.7706321787555201,-0.7731467410687687,-0.802896458825902,-0.7962149190655256,-0.17923895958221733,-0.3041800496185458,-0.7625035220780693,-0.8030400672778256,-0.2667844121786414,0.16528631769422975,3.469446951953614e-18,-0.5836538108498703,-0.7744335619182826,0.0,-0.7238101722232021,-0.8071858699347835,0
